
🇨🇳港台电影,#genre#
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
無線新聞台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
环球电视台,http://utv1.hqtvzb.com:9999/hls/world.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
美亚国语,http://fr-us7.jdiptv.cc/live/xgmydygy.m3u8?kdstime=1743859381&kdssign=0a4319dd594b828e5ba42925247e6dab
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya

翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://8.138.7.223/tv/gdmzyd.php?id=1
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
翡翠台,http://8.138.7.223/tv/hot.php?id=68
翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8

翡翠台,http://j.s.bkpcp.top/js/fct
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
翡翠台北美版TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1

莲花卫视,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
莲花卫视,http://live-hdl.macaulotustv.com/lotustv/macaulotustv.m3u8
香港J2,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv$1080P

龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
CCTV?CHANNEL1,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8

ASTR爱奇斯特,http://php.jdshipin.com:8880/smt.php?id=Qiyi
C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8
HBO 2,http://212.102.60.231/HBO_2/index.m3u8

SET三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
TSN5,http://212.102.60.231/TSN_5/index.m3u8
TVB PLUS,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB PLUS,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2

TVBS亚洲,https://stream1.freetv.fun/664705905935bd2a420105e1221286de734c45cc4282cce89b423ff9eeb4d7c6.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
TVB千禧经典台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
TVB千禧经典台,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
TVB明珠台,http://36.36.200.198:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8?txiptv&playlive
中国|CGTN记录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
中天娱乐3,https://stream1.freetv.fun/zhong-tian-yu-le-2.m3u8
凤凰中文,https://stream1.freetv.fun/2cd8b0d0e8b7bda9c76ae4e0d554782532055b48e88e266f743eaa21ca7e44e0.ctv
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-1.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8

凤凰中文,http://m.061899.xyz/mg/fhzw

凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://m.061899.xyz/mg/fhzx
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰香港,http://139.196.228.200:5678/公众号搞机大师/fhx.php?id=hk
凤凰香港,http://m.061899.xyz/mg/fhhk
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
千禧经典斯特,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
华藏卫视,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
台湾|中天新闻 HD,https://smart.pendy.dpdns.org/Smart.php?id=ctinews
台湾|公视 CTV,https://smart.pendy.dpdns.org/Smart.php?id=ctv18_twn

天映频道频标,http://php.jdshipin.com/smt.php?id=Celestial

新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
无线千禧频标,http://php.jdshipin.com/smt.php?id=Tvbclassic
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线星河频标,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
无线翡翠斯特,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线翡翠频标,http://php.jdshipin.com/smt.php?id=jade_twn

有线新闻台,https://stream1.freetv.fun/4d6591408175f51c98487a2e75932b963836ca8ad4e8d24c744662d4fe4b1a38.m3u8

無線新聞,https://stream1.freetv.fun/662e5a352f2b84358ebad27c76fec0e01bcc3cd0490e4b00a8dcd0621ddc3d35.m3u8

纬来电影,http://s1.an94tv.cfd/aktv2/CH-4/AKTV.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8

美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8

翡翠一台北美,http://s1.an94tv.cfd/aktv/CH-8/AKTV.m3u8
翡翠剧集(北美),http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://36.36.200.198:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
邵氏影院,http://lxajh.top/tv/douyu.php?id=4246519
邵氏影院,http://jiaojirentv.top/2020/dy.php?id=4246519

韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
香港C?,https://stream1.freetv.fun/8809ef652c64001910cceaa72e6190b5bfe53d1f7478b98f2bcac0531f8c436d.m3u8
香港|凤凰资讯,https://smart.pendy.dpdns.org/Smart.php?id=phoenixinfo_hd


港澳台,#genre#
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8

香港有线18台,http://bxtv.3a.ink/api.php?id=18
MOMO亲子,https://php.946985.xyz/4gtv.php?ch=4gtv-live107
东森yoyo,http://iptv.4666888.xyz/iptv.php?id=20213
东森yoyo,https://uxzneojevjwq.ap-northeast-1.clawcloudrun.com/smart.php?id=yoyo_twn
东森新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
东森戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama
东森电影台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
东森综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森财经新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
东森新闻台,https://smart.946985.qzz.io/smart.php?id=ettvnews
东森财经新闻台,https://smart.946985.qzz.io/smart.php?id=ettvcaijing_twn
东森综合台,https://smart.946985.qzz.io/smart.php?id=ettvzhonghe
东森戏剧台,https://smart.946985.qzz.io/smart.php?id=ettvdrama
东森电影台,https://smart.946985.qzz.io/smart.php?id=ettvmovie
东森洋片,https://smart.946985.qzz.io/smart.php?id=ettvwestern
东森yoyo,https://smart.946985.qzz.io/smart.php?id=yoyo_twn
东森超视,https://smart.946985.qzz.io/smart.php?id=ettvsuper民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
TVBS新闻,rtmp://f13h.mine.nu/sat/tv551
东森财经新闻台,rtmp://f13h.mine.nu/sat/tv571
ELTA体育1,rtmp://f13h.mine.nu/sat/md051
ELTA体育2,rtmp://f13h.mine.nu/sat/md041
东森新闻台,http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻台,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
东森新闻台,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森新闻台,http://api.mytv666.top/api/hk.php?id=3534346532363736323231376661333239383839363464666132363138313131267469643d74762669643d313037
东森财经新闻台,http://api.mytv666.top/api/hk.php?id=3562643832313631313434373563326638623863323238613638656438333937267469643d74762669643d313038
东森财经新闻台,http://api.mytv666.top/api/hk.php?id=3234393438633333356332626430653464356635333236346565626161316431267469643d74762669643d3531
东森财经新闻台,http://api.mytv666.top/api/hk.php?id=3366353564656564303034623865343935613737356162393665633732633138267469643d77696e74763132332669643d3435
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,http://api.mytv666.top/api/hk.php?id=6137396363613066383538393561393837633835393039333966386335623666267469643d77696e74763132332669643d3935
东森超视,http://api.mytv666.top/api/hk.php?id=6137396363613066383538393561393837633835393039333966386335623666267469643d77696e74763132332669643d3935
东森新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
东森财经新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
东森综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama


超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8

东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
东森财经新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
东森综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama

中视,http://123.51.136.80:8301/0.ts
中视新闻,http://123.51.136.80:8302/0.ts
原住民卫视,http://123.51.136.80:8303/0.ts
公视,http://123.51.136.80:8305/0.ts
公视台语,http://123.51.136.80:8306/0.ts
客家卫视,http://123.51.136.80:8307/0.ts
民视,http://123.51.136.80:8308/0.ts
民视第一,http://123.51.136.80:8309/0.ts
民视新闻,http://123.51.136.80:8310/0.ts
民视台湾,http://123.51.136.80:8311/0.ts
小公视,http://123.51.136.80:8312/0.ts
台视,http://123.51.136.80:8313/0.ts
台视新闻,http://123.51.136.80:8314/0.ts
台视财经,http://123.51.136.80:8315/0.ts
台视综合,http://123.51.136.80:8316/0.ts
华视,http://123.51.136.80:8317/0.ts
华视教育体育文化,http://123.51.136.80:8318/0.ts
华视新闻,http://123.51.136.80:8319/0.ts
中视经典,http://123.51.136.80:8321/0.ts
中视菁采,http://123.51.136.80:8322/0.ts



🇭🇰港台湾-频道,#genre#
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
astroAec,http://php.jdshipin.com/smt.php?id=AEC
astroAod,http://php.jdshipin.com/smt.php?id=Aodhd
astro欢喜,http://php.jdshipin.com/smt.php?id=Huahee
astro爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
八度空间,http://php.jdshipin.com/smt.php?id=TV8
龙华电影,https://cdn8.946985.qzz.io/live/lhdy/stream.m3u8
龙华经典,https://cdn8.946985.qzz.io/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.946985.qzz.io/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.946985.qzz.io/live/lhox/stream.m3u8
龙华日韩,https://cdn8.946985.qzz.io/live/lhrh/stream.m3u8kdstime
龙华戏剧,https://cdn8.946985.qzz.io/live/lhxj/stream.m3u8
龙华洋片,https://cdn8.946985.qzz.io/live/lhyp/stream.m3u8

中天新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
中天娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
中天亚洲,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
中天综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
台视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
中视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ca73a13c37
三立综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
三立台湾台,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
年代新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=niandainews_twn
民视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
民视台湾台,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
民视,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
非凡新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=feifannews_twn
东森新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
东森戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama
东森电影,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
东森综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森财经新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
八大综合,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
八大戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
八大第一,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
公视,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv_taiwan
TVBSHD,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
TVBS新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
TVBS欢乐台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
华艺中文台,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
龙华电视,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn

astroAod,http://php.jdshipin.com:8880/smt.php?id=Aodhd
astroAec,http://php.jdshipin.com:8880/smt.php?id=AEC
astro爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
astro QJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
astro欢喜,http://php.jdshipin.com:8880/smt.php?id=Huahee
八大第一台,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
八大戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
八大综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
中天新闻台,https://smart.pendy.dpdns.org/Smart.php?id=ctinews

公视,http://iptv.4666888.xyz/iptv.php?id=20185
公视台语,https://smart.pendy.dpdns.org/Smart.php?id=ctv2_twn
小公视,https://stream1.freetv.fun/f415852174b30f1fc43d85ce4bf9347586de6f2d688ba1fe1a4095a9db20dcdd.m3u8

纬来日本台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandjapan
纬来电影台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
纬来体育台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport
纬来综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandzonghe

纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8

 靖天欢乐台,http://t.061899.xyz/tl/js/js.php?id=jthlt
 靖天综合台,http://t.061899.xyz/tl/js/js.php?id=jtzht
 靖天资讯台,http://t.061899.xyz/tl/js/js.php?id=jtzxt
 靖天卡通台,http://t.061899.xyz/tl/js/js.php?id=jtktt
 靖天日本台,http://t.061899.xyz/tl/js/js.php?id=jtrbt
 靖天国际台,http://t.061899.xyz/tl/js/js.php?id=jtgjt
 靖天戏剧台,http://t.061899.xyz/tl/js/api.php?id=jtxjt
 靖天育乐台,http://t.061899.xyz/tl/js/api.php?id=jtylt
 靖洋戏剧台,http://t.061899.xyz/tl/js/api.php?id=jyxjt
 靖洋卡通台,http://t.061899.xyz/tl/js/js.php?id=jyktt
 
 
 
 EYE戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
 EYE旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
 ELTA综合,https://pixman.mytvsuper.com.mp/Smart.php?id=eltazonghe
 ELTA影剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eltadrama_twn
 

 龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
 龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
 龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
 龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
 龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
 龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8


 龙华戏剧 Lunghua Drama,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn
 
港台,#genre#
翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbjade
台湾台,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
无线新闻,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8?hls_ctx=5l3k567n
无线翡翠,http://erp.giihgtidg.com:8080/live/jade01.m3u8?hls_ctx=a08bsf11
香港31台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
香港32台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
香港33台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
TVB J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVB J2,https://smt.1789.dpdns.org/smt3.2.1.php?id=j2_twn
VIUTV,https://smt.1789.dpdns.org/smt3.2.1.php?id=viu1_twn
VIUTV六,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
澳六图库,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线新闻,http://hdtvtw.com/hstvs.php?pid=3
无线新闻,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
无线新闻,https://smt.1789.dpdns.org/smt3.2.1.php?id=inews_twn
无线翡翠,http://mytv.101.qzz.io/hls/fct/playlist.m3u8
无线翡翠,https://smt.1789.dpdns.org/smt3.2.1.php?id=jade_twn
无线翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=huali
无线星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
无线功夫,https://v2h.1789.dpdns.org/live/yzwx/stream.m3u8
无线功夫,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
千禧经典,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment
娱乐新闻,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbentertainment
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743862859&kdssign=0c2d462af91111083988600ef5b3f711
年代much,http://vds.91kds.cn/live1/jdzb.m3u8?id=twndmuch&app=com.jdiptv.tvhd&version=1.3.9&mac=fu:ck:92:92:ff&nwtime=1743895363&sign=b1cf3f9173780eb2cd586a9ec0934cdf&ev=20240918
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743895364&kdssign=161cb60ba83e55ce097c8e3416c55999
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743895364&kdssign=161cb60ba83e55ce097c8e3416c55999
澳視澳門,https://149.102.97.122/ch1/ch1.live/playlist.m3u8
澳視葡文,https://149.102.97.122/ch2/ch2.live/playlist.m3u8
澳門資訊,https://149.102.97.122/ch5/info_ch5.live/playlist.m3u8
澳門綜藝,https://149.102.97.122/ch6/hd_ch6.live/playlist.m3u8
澳門體育,https://149.102.97.122/ch4/sport_ch4.live/playlist.m3u8
澳视澳门,https://cdn.163189.xyz/live/asam/stream.m3u8
澳门卫星,https://cdn.163189.xyz/live/as/stream.m3u8
澳門莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
